Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-22,20.514990705361964,20.55436688713809,19.668402797175244,20.219669342041016,69955000,0.0,0.0
2000-05-23,20.12123404860379,20.652812638928935,19.8652888014102,19.904664993286133,57963200,0.0,0.0
2000-05-24,19.88497353145574,20.967818624752834,19.845597346244933,20.652809143066406,85482400,0.0,0.0
2000-05-25,20.3377976495076,20.396861921480998,19.254952663328588,19.37308120727539,94348800,0.0,0.0
2000-05-26,19.55027446572196,19.727467285652974,19.018696005928916,19.3533935546875,55822000,0.0,0.0
2000-05-30,19.668406531655577,20.19998508656519,19.530589869271605,19.963727951049805,68536400,0.0,0.0
2000-05-31,20.04739849765103,20.067086588490856,19.55027420394547,19.707778930664062,54968200,0.0,0.0
2000-06-01,20.27873099254154,20.790621289440647,20.101538197461082,20.33779525756836,94507200,0.0,0.0
2000-06-02,20.790622434337447,21.026879507454918,20.47561300351415,20.889062881469727,80463200,0.0,0.0
2000-06-05,20.795548107022437,21.538773613332587,20.79062608380184,21.066259384155273,64400000,0.0,0.0
2000-06-06,21.47970904139685,22.01128754196304,21.36158048571547,21.93253517150879,99019000,0.0,0.0
2000-06-07,21.81440618528542,22.286920398685105,21.14501104963587,22.208168029785156,76310600,0.0,0.0
2000-06-08,22.54286405717536,22.720056875092023,21.499395240555017,21.67658805847168,94765600,0.0,0.0
2000-06-09,21.93253323990686,21.952221330786486,21.519083331434647,21.67658805847168,35710200,0.0,0.0
2000-06-12,21.73565454215647,21.73565454215647,20.90875464109617,21.066259384155273,49260600,0.0,0.0
2000-06-13,21.026885649117315,21.42064755265884,20.830004697346553,21.381271362304688,44289200,0.0,0.0
2000-06-14,21.991599015310303,22.365672767585053,21.89315855418537,22.208168029785156,79992400,0.0,0.0
2000-06-15,22.306603051220197,22.89724567393565,22.247538788948653,22.798805236816406,65592600,0.0,0.0
2000-06-16,22.877544826931423,23.035049438476562,22.52315945095486,22.85785675048828,68710600,0.0,0.0
2000-06-19,22.85787177631873,23.25163356402448,22.680678971851144,23.212257385253906,46604800,0.0,0.0
2000-06-20,23.27132432315626,23.704462339323296,23.231948139868347,23.606021881103516,62275000,0.0,0.0
2000-06-21,24.255730402183385,25.88984210947334,24.23604230932447,25.417327880859375,160399600,0.0,0.0
2000-06-22,25.63389301747783,25.83077391622958,24.984186051597057,25.161378860473633,87315200,0.0,0.0
2000-06-23,25.18107288572353,25.22044907475515,24.255732443480365,24.472301483154297,49811600,0.0,0.0
2000-06-26,24.413234002935063,25.240133864324797,24.413234002935063,25.04325294494629,48287000,0.0,0.0
2000-06-27,24.9645016009991,25.240134899432842,24.688868302565353,24.826684951782227,31071200,0.0,0.0
2000-06-28,24.885746440147464,25.22044397929502,24.767617896918917,24.866058349609375,37459200,0.0,0.0
2000-06-29,24.649486316263918,24.866055285496266,24.27541264213531,24.314788818359375,38449000,0.0,0.0
2000-06-30,24.27540846168995,25.200748443603516,24.157279953360558,25.200748443603516,52356400,0.0,0.0
2000-07-03,25.10230801999569,25.22043652832508,25.003867596387863,25.200748443603516,15734800,0.0,0.0
2000-07-05,25.16138476778747,25.16138476778747,24.649494310852827,24.728246688842773,34824400,0.0,0.0
2000-07-06,24.846362178021877,25.732325964084463,24.728233673213534,25.496068954467773,47873200,0.0,0.0
2000-07-07,25.599435467182133,26.106403714273032,25.377944485443393,25.83077049255371,54153200,0.0,0.0
2000-07-10,25.417334887476816,25.614215870338757,25.003884823466734,25.02357292175293,52689800,0.0,0.0
2000-07-11,24.82667326060893,25.35825151440468,24.72823284323935,24.925113677978516,37164800,0.0,0.0
2000-07-12,24.649487399683853,25.515763314688716,24.314789887068336,25.2991943359375,58370200,0.0,0.0
2000-07-13,24.826684662473678,25.20075842027463,24.37385853460937,25.18107032775879,80843200,0.0,0.0
2000-07-14,25.043251164452197,25.122003526604562,24.708553625304642,24.866058349609375,51180600,0.0,0.0
2000-07-17,24.64948506892728,25.06293489835817,24.4132280235382,24.629796981811523,53992800,0.0,0.0
2000-07-18,24.452613365877966,25.043256200802553,24.393549082385505,24.728246688842773,70617200,0.0,0.0
2000-07-19,23.960402919084597,24.413228939741085,22.93662235064384,23.035062789916992,139924600,0.0,0.0
2000-07-20,23.133519777379238,23.704474733586895,23.035079267688264,23.56665802001953,54690600,0.0,0.0
2000-07-21,23.54695103677471,23.62570338137931,22.641299073821838,22.779115676879883,56100600,0.0,0.0
2000-07-24,22.700364042743313,22.720052129510655,22.050657179421087,22.22784996032715,56165600,0.0,0.0
2000-07-25,22.306605617205303,22.36566988627116,21.538770119349163,21.73565101623535,64188600,0.0,0.0
2000-07-26,21.755353391445176,21.893170109762025,21.184398415561095,21.361591339111328,85404600,0.0,0.0
2000-07-27,21.3812628359408,22.090033979673642,21.263134311985326,21.853776931762695,74337600,0.0,0.0
2000-07-28,22.34598272691393,22.62161599403005,21.932532826239754,21.952220916748047,75645600,0.0,0.0
2000-07-31,22.109724760268985,22.405046106131884,21.814403414406087,21.991596221923828,70283800,0.0,0.0
2000-08-01,22.03097652890012,22.070352715725676,21.479709913342294,21.63721466064453,47163600,0.0,0.0
2000-08-02,21.597831796525835,22.188474416303205,21.57814370919992,21.853776931762695,48269200,0.0,0.0
2000-08-03,21.479702918979196,22.16878596404269,21.460014831977382,22.129409790039062,54543400,0.0,0.0
2000-08-04,21.873466765902144,22.011283388189554,21.479704987938106,21.775026321411133,38107400,0.0,0.0
2000-08-07,22.109733007635388,22.405054463659013,21.971916328157697,22.050668716430664,52741800,0.0,0.0
2000-08-08,22.070347113713847,23.52726565645678,22.050659025298405,23.350072860717773,138038800,0.0,0.0
2000-08-09,23.23193778092612,23.58632327249957,23.035056952274207,23.389442443847656,63945600,0.0,0.0
2000-08-10,23.25162947978087,23.33038182348885,22.60192264419004,22.87755584716797,48986000,0.0,0.0
2000-08-11,22.818498611450195,22.89725097939308,22.562553415635826,22.818498611450195,35629600,0.0,0.0
2000-08-14,22.77912227746212,23.11381983901515,22.48380089962121,22.73974609375,53427000,0.0,0.0
2000-08-15,22.680680040289595,22.995689485293617,22.523175317787583,22.562551498413086,40714200,0.0,0.0
2000-08-16,22.641310221712352,22.759438796782156,22.22786020896804,22.365676879882812,44976200,0.0,0.0
2000-08-17,22.405051002335863,22.680684318709062,22.227858156095948,22.54286766052246,36112800,0.0,0.0
2000-08-18,22.405053071572745,22.503493550797582,22.050667346363333,22.365676879882812,54438800,0.0,0.0
2000-08-21,22.267229517371252,22.30660569688915,22.070348619781765,22.247541427612305,34119600,0.0,0.0
2000-08-22,22.306614621480307,22.818505160013835,22.11957769393921,22.44443130493164,54428200,0.0,0.0
2000-08-23,22.306606730808216,22.40504718416571,22.168790096107724,22.28691864013672,36726800,0.0,0.0
2000-08-24,22.24754174271032,22.42473455305049,22.030972752294556,22.405046463012695,42405400,0.0,0.0
2000-08-25,22.267229517371252,22.582238953514434,22.227853337853354,22.247541427612305,52729400,0.0,0.0
2000-08-28,22.10972757531717,22.720058434475522,22.090039483086255,22.464113235473633,56421600,0.0,0.0
2000-08-29,22.42473587002523,22.91693814987653,22.32629541405497,22.345983505249023,59400200,0.0,0.0
2000-08-30,22.267237784181322,22.345990172454286,21.952228231089453,22.050668716430664,53498800,0.0,0.0
2000-08-31,22.326293747235113,22.68067936227059,21.952220042475442,21.991596221923828,72575400,0.0,0.0
2000-09-01,22.050665484298477,22.247546426122568,21.95222501338643,22.109729766845703,37629800,0.0,0.0
2000-09-05,22.05066782905456,22.26723688808992,21.991603540226738,22.090044021606445,50755200,0.0,0.0
2000-09-06,22.07034930272965,22.267230206411448,21.834092218311493,21.87346839904785,62960800,0.0,0.0
2000-09-07,22.050658744111008,22.700365653535705,21.873465950631545,22.07034683227539,111711200,0.0,0.0
2000-09-08,22.16878677037947,22.32629147212284,21.794713103738964,21.834089279174805,56709600,0.0,0.0
2000-09-11,21.775028512869824,21.952221330786486,21.44033096791613,21.67658805847168,48495200,0.0,0.0
2000-09-12,21.65690483303245,21.83409769075726,21.30251911758283,21.460023880004883,46781200,0.0,0.0
2000-09-13,21.28282259322785,21.656896255828524,21.164694068196056,21.499391555786133,40744800,0.0,0.0
2000-09-14,21.637211936378296,21.65690002731222,20.692183571550128,20.73155975341797,78503000,0.0,0.0
2000-09-15,20.613431159802282,20.672495432466473,19.944036069608128,20.219669342041016,99915200,0.0,0.0
2000-09-18,20.239352309514604,20.35748082493979,19.5896454746761,19.845590591430664,69037800,0.0,0.0
2000-09-19,20.042469079677875,20.711863921238827,19.963716745376587,20.47560691833496,79311200,0.0,0.0
2000-09-20,20.436239825148526,20.475616009782723,19.90466133258686,20.23935890197754,67791400,0.0,0.0
2000-09-21,20.160605069376825,20.514990705361964,20.022788433160382,20.219669342041016,48952200,0.0,0.0
2000-09-22,19.254955555610508,20.003103112985965,19.21557936838022,19.92435073852539,84476600,0.0,0.0
2000-09-25,19.924351524820135,20.00310390238859,19.03838727717497,19.29433250427246,53484200,0.0,0.0
2000-09-26,19.195891424998685,20.75125083276781,19.03838667484485,19.74715805053711,155704800,0.0,0.0
2000-09-27,19.98340845599617,20.022784630293696,18.841499401367816,19.097444534301758,106155600,0.0,0.0
2000-09-28,19.15651540532632,19.491213002336135,19.09745112350106,19.31402015686035,52360400,0.0,0.0
2000-09-29,19.215575254766435,19.314015701768312,18.467427857552167,18.999006271362305,74053600,0.0,0.0
2000-10-02,19.0580712251885,19.156511675731828,18.34929998127653,18.62493324279785,58562400,0.0,0.0
2000-10-03,18.76275470375356,18.841507084461863,17.79803804007683,17.817726135253906,85374000,0.0,0.0
2000-10-04,17.758660253032353,17.81772453325308,17.16801745082507,17.46333885192871,136453400,0.0,0.0
2000-10-05,17.483023563841396,18.03429007261117,17.404271205445713,17.443647384643555,81099400,0.0,0.0
2000-10-06,17.58147227455714,17.876793757332457,17.24677459407845,17.50271987915039,61794000,0.0,0.0
2000-10-09,17.52240435062395,17.561780540175917,16.69550437003271,17.069578170776367,58323600,0.0,0.0
2000-10-10,16.990817512433555,17.502707727176627,16.9514413420687,17.187698364257812,62066200,0.0,0.0
2000-10-11,17.010506873708135,17.9358469466992,17.010506873708135,17.5617733001709,101205800,0.0,0.0
2000-10-12,17.738966093392207,17.916158873459388,16.95144262642696,17.12863540649414,90219600,0.0,0.0
2000-10-13,16.971135064058526,17.286144531604855,16.419868495852448,16.931758880615234,104521200,0.0,0.0
2000-10-16,16.853011441289937,16.951451928680648,15.61266130016696,15.868606567382812,119759000,0.0,0.0
2000-10-17,16.34111848757908,16.518311338649216,15.829228028932027,15.88829231262207,81276600,0.0,0.0
2000-10-18,15.632341840992803,16.774250942727793,15.258268169734789,16.30173683166504,110536400,0.0,0.0
2000-10-19,18.408367686801487,19.58965331376201,18.27055103032276,19.491212844848633,256993200,0.0,0.0
2000-10-20,19.31401415319251,20.829996915471636,19.254949889727087,20.53467559814453,160378600,0.0,0.0
2000-10-23,20.357483167283732,20.869373459691253,19.11713361260397,19.56995964050293,185170400,0.0,0.0
2000-10-24,19.72746683911579,19.825907292404793,18.959631303461585,19.37308120727539,94427400,0.0,0.0
2000-10-25,19.510901542585724,19.98341580799648,19.03838727717497,19.29433250427246,167603800,0.0,0.0
2000-10-26,19.215573241477102,20.495298918419735,19.156508979464363,20.298418045043945,114826600,0.0,0.0
2000-10-27,20.37717430875572,21.794716869364816,20.35748621763615,21.322202682495117,124292400,0.0,0.0
2000-10-30,21.26314016488882,22.090040060190056,21.22376397939829,21.755342483520508,110057600,0.0,0.0
2000-10-31,21.735663356884853,21.893168163818803,21.420653743016956,21.696287155151367,104474000,0.0,0.0
2000-11-01,21.57814950446466,22.070351819803726,21.5584614118511,21.93253517150879,81309400,0.0,0.0
2000-11-02,22.168793165418837,22.31645386589898,21.932536044650607,22.149105072021484,77985200,0.0,0.0
2000-11-03,21.814400955870912,21.932529480902705,21.44032729327024,21.499391555786133,68711000,0.0,0.0
2000-11-06,21.637205226815862,22.090031177877524,21.499388633014487,21.893150329589844,74851400,0.0,0.0
2000-11-07,21.971910923085314,22.64130605873487,21.89315855418537,22.208168029785156,104331200,0.0,0.0
2000-11-08,22.40504683898871,22.798808646352306,21.420642320579713,21.87346839904785,206149400,0.0,0.0
2000-11-09,21.57814284228774,22.46410673635977,21.558454755752805,22.326290130615234,91058600,0.0,0.0
2000-11-10,22.03096633939442,22.14909484523568,21.046562124050613,21.2237548828125,93744400,0.0,0.0
2000-11-13,21.007194370115464,21.460020490558442,20.288579005064655,20.928442001342773,83364800,0.0,0.0
2000-11-14,21.4206428770365,21.991597512545745,21.20407387736058,21.67658805847168,84218600,0.0,0.0
2000-11-15,21.755337421645233,22.326291978412396,21.637208892658926,22.07034683227539,60422200,0.0,0.0
2000-11-16,21.873471926691742,22.52317901362318,21.715967178344727,21.715967178344727,92128600,0.0,0.0
2000-11-17,21.87347103999211,22.05066387469952,21.356658605428844,21.755342483520508,106525600,0.0,0.0
2000-11-20,21.460019009612328,21.578147554619367,20.65280728539755,21.164697647094727,80157200,0.0,0.0
2000-11-21,21.22376179079288,21.814404512243517,21.22376179079288,21.341890335083008,59487600,0.0,0.0
2000-11-22,20.81030849310068,21.893153305892106,20.790620405595384,21.499391555786133,76343200,0.0,0.0
2000-11-24,21.73565772008001,22.188483922581675,21.578152953992472,22.03097915649414,34439200,0.0,0.0
2000-11-27,22.503484225083408,22.759429365001242,22.247539085165574,22.267227172851562,85307600,0.0,0.0
2000-11-28,21.853780212687024,21.971908754377225,21.046568511137323,21.105632781982422,127446200,0.0,0.0
2000-11-29,21.046562858090503,21.145003283058188,19.924342013458926,20.495296478271484,98280400,0.0,0.0
2000-11-30,19.530588320397605,19.55027641346252,17.95554087520425,18.07366943359375,197200800,0.0,0.0
2000-12-01,18.290230186832925,19.09744163748971,17.66021149363739,17.837404251098633,109809800,0.0,0.0
2000-12-04,18.034288340892772,18.58555479672792,17.38458144651563,17.778343200683594,80407200,0.0,0.0
2000-12-05,18.644616142941913,19.058065920134922,18.349294873518335,18.86118507385254,101734400,0.0,0.0
2000-12-06,18.90056841428645,18.920256506384668,17.660218612098905,17.857099533081055,90560800,0.0,0.0
2000-12-07,16.83331132776597,17.01050407858456,16.459237742704502,16.73487091064453,145308400,0.0,0.0
2000-12-08,17.20738923152744,17.601150998839284,16.833315552581194,17.148324966430664,120939800,0.0,0.0
2000-12-11,17.48302201023656,18.506802578403565,17.325517307441636,18.290233612060547,95576200,0.0,0.0
2000-12-12,18.211482883265493,18.900566019389053,17.876785360005478,18.388675689697266,63106000,0.0,0.0
2000-12-13,19.05807098655201,19.05807098655201,17.89647368468572,18.034290313720703,98360400,0.0,0.0
2000-12-14,18.2508641191431,18.501887331137787,17.443652221748422,17.483028411865234,71201400,0.0,0.0
2000-12-15,16.080253480198724,16.380496964218352,15.041706346950507,15.494532585144043,116899800,0.0,0.0
2000-12-18,15.435461705027063,15.750471127578635,14.805442859923916,15.06138801574707,107187400,0.0,0.0
2000-12-19,14.943262471314753,15.120455306942992,14.017922107478398,14.116362571716309,120271800,0.0,0.0
2000-12-20,13.48634897944439,13.860422892742847,13.033522663346256,13.072898864746094,149037800,0.0,0.0
2000-12-21,12.836636676376672,14.214803190711592,12.698820024943181,13.68322467803955,163173000,0.0,0.0
2000-12-22,14.096668962193691,14.844816197617378,14.096668962193691,14.628247261047363,109551800,0.0,0.0
2000-12-26,14.766066551208496,15.297644947052001,14.451057131449382,14.766066551208496,66941600,0.0,0.0
2000-12-27,14.52980683533372,14.746375771903734,14.175421302764605,14.628247261047363,69003800,0.0,0.0
2000-12-28,14.214801922085242,14.56918756557213,13.821040095988698,14.037609100341797,77619200,0.0,0.0
2000-12-29,13.840726004553805,14.431368650551832,13.545404681554789,13.663533210754395,99977600,0.0,0.0
2001-01-02,13.899790269153607,14.175423503952686,13.506028505154921,13.663533210754395,82413200,0.0,0.0
2001-01-03,13.604469509448036,15.39608560982397,13.584781420432915,15.100764274597168,135962200,0.0,0.0
2001-01-04,15.061384650199644,15.907972284132434,14.766063382548671,15.258265495300293,112397000,0.0,0.0
2001-01-05,15.277961129147284,15.711099202396305,14.982639715568405,15.474842071533203,93414600,0.0,0.0
2001-01-08,15.415775299072266,15.671720482837195,14.707004020953999,15.415775299072266,79817600,0.0,0.0
2001-01-09,15.75046810798967,16.577367683659126,15.671715767449722,16.321422576904297,114965400,0.0,0.0
2001-01-10,16.065483255589264,16.951447405713672,15.986730886689315,16.656126022338867,90230200,0.0,0.0
2001-01-11,16.695504344593395,17.561780513416636,16.478935302387583,17.325523376464844,101854800,0.0,0.0
2001-01-12,17.286144376915193,17.325520560006115,16.537996898187654,16.85300636291504,73712000,0.0,0.0
2001-01-16,16.81362911863928,16.853005299244995,16.104857867736456,16.55768394470215,68462400,0.0,0.0
2001-01-17,16.892384615811434,17.28614649496788,16.55768701852846,16.67581558227539,72844200,0.0,0.0
2001-01-18,16.912073655171437,17.69959745750771,16.57737603917852,17.483028411865234,109788800,0.0,0.0
2001-01-19,18.900557346031313,19.353383199113313,18.546171895793226,19.215566635131836,209348800,0.0,0.0
2001-01-22,19.13682614839994,19.21557851938101,18.58555955153245,18.939945220947266,76673000,0.0,0.0
2001-01-23,18.821819269989298,19.1958930839326,18.565874028870194,19.0777645111084,70295200,0.0,0.0
2001-01-24,19.21557595973692,19.98341147452149,19.136823599246195,19.82590675354004,110455000,0.0,0.0
2001-01-25,19.766840796861178,20.160602565722954,19.39276711644249,19.471519470214844,85657400,0.0,0.0
2001-01-26,19.215576142072678,20.259044928476214,19.215576142072678,20.16060447692871,93080000,0.0,0.0
2001-01-29,20.022791912389355,20.357489515644634,20.00310381808022,20.318113327026367,84983800,0.0,0.0
2001-01-30,20.31811365432288,20.396866032828008,19.80622319403955,19.963727951049805,57276800,0.0,0.0
2001-01-31,19.845604450456197,20.08186164629496,19.215585261552825,19.235273361206055,81898800,0.0,0.0
