Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04,3.8376204967498784,3.8376204967498784,3.8376204967498784,3.837620496749878,0,0.0,0
2010-01-05,3.8473482131958003,3.8473482131958003,3.8473482131958003,3.847348213195801,0,0.0,0
2010-01-06,3.857076644897461,3.857076644897461,3.857076644897461,3.857076644897461,0,0.0,0
2010-01-07,3.8765318393707275,3.8765318393707275,3.8765318393707275,3.8765318393707275,0,0.0,0
2010-01-08,3.8813970088958736,3.8813970088958736,3.8813970088958736,3.881397008895874,0,0.0,0
2010-01-11,3.89112377166748,3.89112377166748,3.89112377166748,3.8911237716674805,0,0.0,0
2010-01-12,3.861940383911133,3.861940383911133,3.861940383911133,3.861940383911133,0,0.0,0
2010-01-13,3.89112377166748,3.89112377166748,3.89112377166748,3.8911237716674805,0,0.0,0
2010-01-14,3.9008522033691406,3.9008522033691406,3.9008522033691406,3.9008522033691406,0,0.0,0
2010-01-15,3.8716688156127925,3.8716688156127925,3.8716688156127925,3.871668815612793,0,0.0,0
2010-01-19,3.9057152271270748,3.9057152271270748,3.9057152271270748,3.905715227127075,0,0.0,0
2010-01-20,3.8813970088958736,3.8813970088958736,3.8813970088958736,3.881397008895874,0,0.0,0
2010-01-21,3.8327577114105225,3.8327577114105225,3.8327577114105225,3.8327577114105225,0,0.0,0
2010-01-22,3.774388551712036,3.774388551712036,3.774388551712036,3.774388551712036,0,0.0,0
2010-01-25,3.788982629776001,3.788982629776001,3.788982629776001,3.788982629776001,0,0.0,0
2010-01-26,3.774388551712036,3.774388551712036,3.774388551712036,3.774388551712036,0,0.0,0
2010-01-27,3.788982629776001,3.788982629776001,3.788982629776001,3.788982629776001,0,0.0,0
2010-01-28,3.7597992420196533,3.7597992420196533,3.7597992420196533,3.7597992420196533,0,0.0,0
2010-01-29,3.7452065944671626,3.7452065944671626,3.7452065944671626,3.745206594467163,0,0.0,0
2010-02-01,3.7792551517486572,3.7792551517486572,3.7792551517486572,3.7792551517486572,0,0.0,0
2010-02-02,3.8181650638580322,3.8181650638580322,3.8181650638580322,3.8181650638580322,0,0.0,0
2010-02-03,3.7938449382781987,3.7938449382781987,3.7938449382781987,3.7938449382781982,0,0.0,0
2010-02-04,3.7111599445343013,3.7111599445343013,3.7111599445343013,3.7111599445343018,0,0.0,0
2010-02-05,3.7111599445343013,3.7111599445343013,3.7111599445343013,3.7111599445343018,0,0.0,0
2010-02-08,3.691704750061035,3.691704750061035,3.691704750061035,3.691704750061035,0,0.0,0
2010-02-09,3.720886468887329,3.720886468887329,3.720886468887329,3.720886468887329,0,0.0,0
2010-02-10,3.716022491455078,3.716022491455078,3.716022491455078,3.716022491455078,0,0.0,0
2010-02-11,3.7354791164398193,3.7354791164398193,3.7354791164398193,3.7354791164398193,0,0.0,0
2010-02-12,3.730615615844727,3.730615615844727,3.730615615844727,3.7306156158447266,0,0.0,0
2010-02-16,3.7792551517486572,3.7792551517486572,3.7792551517486572,3.7792551517486572,0,0.0,0
2010-02-17,3.788982629776001,3.788982629776001,3.788982629776001,3.788982629776001,0,0.0,0
2010-02-18,3.803574323654175,3.803574323654175,3.803574323654175,3.803574323654175,0,0.0,0
2010-02-19,3.8181650638580322,3.8181650638580322,3.8181650638580322,3.8181650638580322,0,0.0,0
2010-02-22,3.8181650638580322,3.8181650638580322,3.8181650638580322,3.8181650638580322,0,0.0,0
2010-02-23,3.7938449382781987,3.7938449382781987,3.7938449382781987,3.7938449382781982,0,0.0,0
2010-02-24,3.8181650638580322,3.8181650638580322,3.8181650638580322,3.8181650638580322,0,0.0,0
2010-02-25,3.813302040100097,3.813302040100097,3.813302040100097,3.8133020401000977,0,0.0,0
2010-02-26,3.823028802871704,3.823028802871704,3.823028802871704,3.823028802871704,0,0.0,0
2010-03-01,3.852212905883789,3.852212905883789,3.852212905883789,3.852212905883789,0,0.0,0
2010-03-02,3.861940383911133,3.861940383911133,3.861940383911133,3.861940383911133,0,0.0,0
2010-03-03,3.866804122924805,3.866804122924805,3.866804122924805,3.8668041229248047,0,0.0,0
2010-03-04,3.8716688156127925,3.8716688156127925,3.8716688156127925,3.871668815612793,0,0.0,0
2010-03-05,3.9154441356658936,3.9154441356658936,3.9154441356658936,3.9154441356658936,0,0.0,0
2010-03-08,3.9154441356658936,3.9154441356658936,3.9154441356658936,3.9154441356658936,0,0.0,0
2010-03-09,3.9203078746795654,3.9203078746795654,3.9203078746795654,3.9203078746795654,0,0.0,0
2010-03-10,3.934972286224365,3.934972286224365,3.934972286224365,3.9349722862243652,0,0.04,0
2010-03-11,3.9496374130249023,3.9496374130249023,3.9496374130249023,3.9496374130249023,0,0.0,0
2010-03-12,3.944748640060425,3.944748640060425,3.944748640060425,3.944748640060425,0,0.0,0
2010-03-15,3.944748640060425,3.944748640060425,3.944748640060425,3.944748640060425,0,0.0,0
2010-03-16,3.978966236114502,3.978966236114502,3.978966236114502,3.978966236114502,0,0.0,0
2010-03-17,3.998517513275147,3.998517513275147,3.998517513275147,3.9985175132751465,0,0.0,0
2010-03-18,3.9936292171478276,3.9936292171478276,3.9936292171478276,3.993629217147827,0,0.0,0
2010-03-19,3.978966236114502,3.978966236114502,3.978966236114502,3.978966236114502,0,0.0,0
2010-03-22,3.9936292171478276,3.9936292171478276,3.9936292171478276,3.993629217147827,0,0.0,0
2010-03-23,4.018072605133057,4.018072605133057,4.018072605133057,4.018072605133057,0,0.0,0
2010-03-24,3.9936292171478276,3.9936292171478276,3.9936292171478276,3.993629217147827,0,0.0,0
2010-03-25,3.988742589950561,3.988742589950561,3.988742589950561,3.9887425899505615,0,0.0,0
2010-03-26,3.9936292171478276,3.9936292171478276,3.9936292171478276,3.993629217147827,0,0.0,0
2010-03-29,4.013182640075684,4.013182640075684,4.013182640075684,4.013182640075684,0,0.0,0
2010-03-30,4.013182640075684,4.013182640075684,4.013182640075684,4.013182640075684,0,0.0,0
2010-03-31,4.008294105529785,4.008294105529785,4.008294105529785,4.008294105529785,0,0.0,0
2010-04-01,4.032734394073486,4.032734394073486,4.032734394073486,4.032734394073486,0,0.0,0
2010-04-05,4.052287578582764,4.052287578582764,4.052287578582764,4.052287578582764,0,0.0,0
2010-04-06,4.052287578582764,4.052287578582764,4.052287578582764,4.052287578582764,0,0.0,0
2010-04-07,4.037623882293701,4.037623882293701,4.037623882293701,4.037623882293701,0,0.0,0
2010-04-08,4.047399997711182,4.047399997711182,4.047399997711182,4.047399997711182,0,0.0,0
2010-04-09,4.071840286254883,4.071840286254883,4.071840286254883,4.071840286254883,0,0.0,0
2010-04-12,4.076729774475098,4.076729774475098,4.076729774475098,4.076729774475098,0,0.0,0
2010-04-13,4.076729774475098,4.076729774475098,4.076729774475098,4.076729774475098,0,0.0,0
2010-04-14,4.1109442710876465,4.1109442710876465,4.1109442710876465,4.1109442710876465,0,0.0,0
2010-04-15,4.115833759307861,4.115833759307861,4.115833759307861,4.115833759307861,0,0.0,0
2010-04-16,4.066953182220459,4.066953182220459,4.066953182220459,4.066953182220459,0,0.0,0
2010-04-19,4.071840286254883,4.071840286254883,4.071840286254883,4.071840286254883,0,0.0,0
2010-04-20,4.101169586181641,4.101169586181641,4.101169586181641,4.101169586181641,0,0.0,0
2010-04-21,4.09139347076416,4.09139347076416,4.09139347076416,4.09139347076416,0,0.0,0
2010-04-22,4.096281051635742,4.096281051635742,4.096281051635742,4.096281051635742,0,0.0,0
2010-04-23,4.120721817016602,4.120721817016602,4.120721817016602,4.120721817016602,0,0.0,0
2010-04-26,4.101169586181641,4.101169586181641,4.101169586181641,4.101169586181641,0,0.0,0
2010-04-27,4.027846813201904,4.027846813201904,4.027846813201904,4.027846813201904,0,0.0,0
2010-04-28,4.042511940002441,4.042511940002441,4.042511940002441,4.042511940002441,0,0.0,0
2010-04-29,4.086504936218262,4.086504936218262,4.086504936218262,4.086504936218262,0,0.0,0
2010-04-30,4.042511940002441,4.042511940002441,4.042511940002441,4.042511940002441,0,0.0,0
2010-05-03,4.071840286254883,4.071840286254883,4.071840286254883,4.071840286254883,0,0.0,0
2010-05-04,3.998517513275147,3.998517513275147,3.998517513275147,3.9985175132751465,0,0.0,0
2010-05-05,3.9740765094757076,3.9740765094757076,3.9740765094757076,3.974076509475708,0,0.0,0
2010-05-06,3.881201028823852,3.881201028823852,3.881201028823852,3.8812010288238525,0,0.0,0
2010-05-07,3.8274323940277104,3.8274323940277104,3.8274323940277104,3.82743239402771,0,0.0,0
2010-05-10,3.934972286224365,3.934972286224365,3.934972286224365,3.9349722862243652,0,0.0,0
2010-05-11,3.925195693969726,3.925195693969726,3.925195693969726,3.9251956939697266,0,0.0,0
2010-05-12,3.964300394058228,3.964300394058228,3.964300394058228,3.9643003940582275,0,0.0,0
2010-05-13,3.9300837516784664,3.9300837516784664,3.9300837516784664,3.930083751678467,0,0.0,0
2010-05-14,3.8763139247894287,3.8763139247894287,3.8763139247894287,3.8763139247894287,0,0.0,0
2010-05-17,3.881201028823852,3.881201028823852,3.881201028823852,3.8812010288238525,0,0.0,0
2010-05-18,3.84698486328125,3.84698486328125,3.84698486328125,3.84698486328125,0,0.0,0
2010-05-19,3.8274323940277104,3.8274323940277104,3.8274323940277104,3.82743239402771,0,0.0,0
2010-05-20,3.71989369392395,3.71989369392395,3.71989369392395,3.71989369392395,0,0.0,0
2010-05-21,3.7638859748840328,3.7638859748840328,3.7638859748840328,3.763885974884033,0,0.0,0
2010-05-24,3.715003967285156,3.715003967285156,3.715003967285156,3.7150039672851562,0,0.0,0
2010-05-25,3.71989369392395,3.71989369392395,3.71989369392395,3.71989369392395,0,0.0,0
2010-05-26,3.715003967285156,3.715003967285156,3.715003967285156,3.7150039672851562,0,0.0,0
2010-05-27,3.8078794479370117,3.8078794479370117,3.8078794479370117,3.8078794479370117,0,0.0,0
2010-05-28,3.7687740325927734,3.7687740325927734,3.7687740325927734,3.7687740325927734,0,0.0,0
2010-06-01,3.710116147994995,3.710116147994995,3.710116147994995,3.710116147994995,0,0.0,0
2010-06-02,3.7736613750457764,3.7736613750457764,3.7736613750457764,3.7736613750457764,0,0.0,0
2010-06-03,3.7883262634277344,3.7883262634277344,3.7883262634277344,3.7883262634277344,0,0.0,0
2010-06-04,3.700339794158935,3.700339794158935,3.700339794158935,3.7003397941589355,0,0.0,0
2010-06-07,3.661234140396118,3.661234140396118,3.661234140396118,3.661234140396118,0,0.0,0
2010-06-08,3.685675144195556,3.685675144195556,3.685675144195556,3.6856751441955566,0,0.0,0
2010-06-09,3.663576602935791,3.663576602935791,3.663576602935791,3.663576602935791,0,0.035,0
2010-06-10,3.7421500682830815,3.7421500682830815,3.7421500682830815,3.742150068283081,0,0.0,0
2010-06-11,3.76179575920105,3.76179575920105,3.76179575920105,3.76179575920105,0,0.0,0
2010-06-14,3.756883382797241,3.756883382797241,3.756883382797241,3.756883382797241,0,0.0,0
2010-06-15,3.820727586746216,3.820727586746216,3.820727586746216,3.820727586746216,0,0.0,0
2010-06-16,3.815815687179566,3.815815687179566,3.815815687179566,3.8158156871795654,0,0.0,0
2010-06-17,3.820727586746216,3.820727586746216,3.820727586746216,3.820727586746216,0,0.0,0
2010-06-18,3.825637578964233,3.825637578964233,3.825637578964233,3.8256375789642334,0,0.0,0
2010-06-21,3.815815687179566,3.815815687179566,3.815815687179566,3.8158156871795654,0,0.0,0
2010-06-22,3.776528596878052,3.776528596878052,3.776528596878052,3.7765285968780518,0,0.0,0
2010-06-23,3.7667062282562256,3.7667062282562256,3.7667062282562256,3.7667062282562256,0,0.0,0
2010-06-24,3.7175967693328857,3.7175967693328857,3.7175967693328857,3.7175967693328857,0,0.0,0
2010-06-25,3.7323286533355713,3.7323286533355713,3.7323286533355713,3.7323286533355713,0,0.0,0
2010-06-28,3.7274181842803955,3.7274181842803955,3.7274181842803955,3.7274181842803955,0,0.0,0
2010-06-29,3.6439321041107173,3.6439321041107173,3.6439321041107173,3.6439321041107178,0,0.0,0
2010-06-30,3.614465713500977,3.614465713500977,3.614465713500977,3.6144657135009766,0,0.0,0
2010-07-01,3.604644536972046,3.604644536972046,3.604644536972046,3.604644536972046,0,0.0,0
2010-07-02,3.594822406768799,3.594822406768799,3.594822406768799,3.594822406768799,0,0.0,0
2010-07-06,3.614465713500977,3.614465713500977,3.614465713500977,3.6144657135009766,0,0.0,0
2010-07-07,3.6979539394378658,3.6979539394378658,3.6979539394378658,3.697953939437866,0,0.0,0
2010-07-08,3.7175967693328857,3.7175967693328857,3.7175967693328857,3.7175967693328857,0,0.0,0
2010-07-09,3.7421500682830815,3.7421500682830815,3.7421500682830815,3.742150068283081,0,0.0,0
2010-07-12,3.747062683105469,3.747062683105469,3.747062683105469,3.7470626831054688,0,0.0,0
2010-07-13,3.8010833263397217,3.8010833263397217,3.8010833263397217,3.8010833263397217,0,0.0,0
2010-07-14,3.796172618865967,3.796172618865967,3.796172618865967,3.796172618865967,0,0.0,0
